tx_id,customer_id,amount,timestamp,merchant_category,segment,age,income,is_fraud,amount_risk_bucket,is_night_tx
TX003019,C0016,68.16,2024-06-25 04:46:27,Online Shopping,Standard,31,"58,287.00",0,Low,1
TX001387,C0294,68.15,2024-10-29 20:42:41,Clothing,Basic,48,"22,253.00",0,Low,0
TX001560,C0290,68.11,2024-10-20 08:04:36,Clothing,Student,30,"18,763.00",0,Low,0
TX005498,C0191,68.09,2024-10-12 01:00:30,Groceries,Standard,32,"70,454.00",1,Low,1
TX005094,C0284,67.99,2024-11-14 04:57:32,Groceries,Basic,23,"21,171.00",0,Low,1
TX006126,C0273,67.98,2024-04-13 12:26:10,Groceries,Premium,51,"107,842.00",0,Low,0
TX006626,C0033,67.97,2024-12-13 04:41:09,Clothing,Standard,37,"78,482.00",0,Low,1
TX005051,C0015,67.95,2024-09-21 14:41:09,Dining,Premium,18,"80,766.00",0,Low,0
TX006236,C0044,67.9,2024-01-10 19:38:33,Dining,Premium,34,"73,077.00",0,Low,0
TX006526,C0088,67.9,2024-11-27 04:11:43,Dining,Student,41,"14,809.00",0,Low,1
TX002479,C0283,67.88,2024-01-22 15:58:28,Dining,Standard,57,"40,171.00",0,Low,0
TX003952,C0145,67.84,2024-02-28 20:31:02,Dining,Basic,41,"43,471.00",0,Low,0
TX006309,C0446,67.84,2024-03-18 17:27:59,Groceries,Student,46,"15,012.00",0,Low,0
TX001975,C0495,67.83,2024-10-22 11:01:43,Dining,Basic,56,"33,679.00",0,Low,0
TX000058,C0370,67.82,2024-09-23 03:09:02,Groceries,Basic,28,"18,690.00",0,Low,1
TX003699,C0344,67.79,2024-07-03 09:01:46,Fuel,Standard,31,"79,425.00",0,Low,0
TX003847,C0363,67.73,2024-03-21 20:33:54,Groceries,Basic,36,"24,359.00",0,Low,0
TX001648,C0140,67.73,2024-11-11 20:05:37,Groceries,Basic,23,"42,591.00",0,Low,0
TX004308,C0146,67.67,2024-01-24 06:49:17,Groceries,Basic,47,"26,328.00",0,Low,0
TX006507,C0186,67.59,2024-02-13 06:10:05,Fuel,Student,46,"13,602.00",0,Low,0
TX005435,C0236,67.59,2024-08-27 15:51:51,Online Shopping,Standard,45,"61,328.00",1,Low,0
TX000342,C0493,67.57,2024-03-24 01:44:11,Online Shopping,Basic,38,"30,256.00",0,Low,1
TX002530,C0416,67.53,2024-10-29 08:17:24,Groceries,Premium,29,"114,532.00",0,Low,0
TX006335,C0307,67.52,2024-08-07 10:47:40,Clothing,Standard,53,"56,834.00",0,Low,0
TX004364,C0490,67.43,2024-01-03 15:13:46,Healthcare,Basic,48,"32,394.00",0,Low,0
TX007289,C0123,67.42,2024-01-19 22:19:05,Groceries,Basic,54,"27,437.00",0,Low,0
TX000940,C0401,67.37,2024-04-03 19:03:28,Online Shopping,Standard,18,"68,786.00",0,Low,0
TX002909,C0224,67.37,2024-11-29 14:27:53,Healthcare,Basic,18,"38,405.00",0,Low,0
TX001978,C0427,67.36,2024-11-18 13:42:28,Groceries,Student,26,"14,718.00",0,Low,0
TX004625,C0075,67.33,2024-09-08 16:51:11,Fuel,Basic,18,"31,024.00",0,Low,0
TX000461,C0403,67.25,2024-01-29 06:45:15,ATM Withdrawal,Student,38,"16,069.00",0,Low,0
TX007012,C0027,67.25,2024-06-11 20:23:50,Clothing,Student,24,"15,531.00",0,Low,0
TX001124,C0429,67.25,2024-08-11 22:54:06,Groceries,Basic,50,"30,515.00",0,Low,0
TX007757,C0143,67.24,2024-06-02 21:56:26,Dining,Basic,18,"31,795.00",0,Low,0
TX005101,C0179,67.24,2024-09-17 11:48:50,Online Shopping,Student,34,"18,985.00",0,Low,0
TX002922,C0049,67.22,2024-03-25 21:46:50,Entertainment,Standard,42,"82,699.00",0,Low,0
TX003694,C0233,67.21,2024-10-13 04:06:55,Dining,Basic,38,"29,486.00",0,Low,1
TX001329,C0020,67.21,2024-10-30 10:34:57,Groceries,Standard,21,"59,185.00",0,Low,0
TX003290,C0364,67.21,2024-11-12 05:36:21,Entertainment,Standard,42,"54,163.00",0,Low,0
TX002318,C0193,67.14,2024-08-20 22:27:36,Fuel,Premium,40,"82,228.00",0,Low,0
TX002201,C0374,67.14,2024-10-09 08:20:27,Clothing,Basic,49,"39,888.00",0,Low,0
TX001592,C0139,67.14,2024-11-04 18:22:45,Entertainment,Student,47,"13,067.00",0,Low,0
TX002257,C0378,67.13,2024-08-04 17:44:38,Clothing,Basic,40,"27,468.00",0,Low,0
TX006798,C0325,67.12,2024-06-03 00:45:35,Fuel,Premium,25,"54,372.00",0,Low,1
TX003788,C0005,67.1,2024-05-22 17:05:41,Groceries,Basic,35,"32,949.00",0,Low,0
TX001838,C0017,67.07,2024-07-26 07:20:45,Groceries,Standard,25,"58,740.00",0,Low,0
TX000006,C0148,67.07,2024-09-03 23:53:15,Clothing,Basic,22,"29,691.00",0,Low,0
TX006446,C0226,67.06,2024-10-27 21:45:05,Groceries,Premium,51,"125,610.00",0,Low,0
TX000169,C0229,67.01,2024-03-19 04:42:51,Healthcare,Basic,29,"43,067.00",0,Low,1
TX006227,C0183,66.98,2024-08-13 04:23:29,Dining,Premium,25,"135,022.00",0,Low,1
TX001090,C0093,66.96,2024-02-25 17:07:01,Online Shopping,Premium,29,"83,371.00",0,Low,0
TX004587,C0335,66.95,2024-10-06 11:36:14,Electronics,Standard,49,"46,637.00",0,Low,0
TX007095,C0162,66.9,2024-08-13 19:50:51,Dining,Standard,47,"72,590.00",0,Low,0
TX003390,C0028,66.89,2024-02-08 07:02:55,Groceries,Basic,42,"24,399.00",0,Low,0
TX006925,C0042,66.88,2024-08-22 03:14:24,Dining,Standard,40,"65,625.00",0,Low,1
TX007589,C0464,66.86,2024-02-16 20:18:28,Clothing,Student,40,"15,733.00",0,Low,0
TX002579,C0299,66.81,2024-04-24 08:57:32,Dining,Standard,47,"31,105.00",0,Low,0
TX000275,C0403,66.79,2024-02-19 00:23:24,Groceries,Student,38,"16,069.00",0,Low,1
TX003685,C0342,66.79,2024-02-26 02:26:29,Groceries,Standard,40,"46,696.00",0,Low,1
TX006085,C0082,66.79,2024-12-09 18:33:43,Dining,Standard,42,"18,641.00",0,Low,0
TX006936,C0019,66.78,2024-04-21 01:52:10,Groceries,Premium,27,"87,141.00",0,Low,1
TX005456,C0325,66.78,2024-11-25 17:42:34,Online Shopping,Premium,25,"54,372.00",0,Low,0
TX004247,C0488,66.72,2024-07-24 04:19:58,Groceries,Student,25,"12,577.00",0,Low,1
TX007570,C0495,66.71,2024-05-25 02:08:46,Fuel,Basic,56,"33,679.00",0,Low,1
TX007231,C0075,66.67,2024-09-02 08:52:27,Groceries,Basic,18,"31,024.00",0,Low,0
TX000019,C0028,66.67,2024-10-22 10:36:38,Entertainment,Basic,42,"24,399.00",0,Low,0
TX007127,C0004,66.66,2024-02-02 17:08:46,Clothing,Student,56,"11,732.00",0,Low,0
TX006861,C0021,66.66,2024-09-08 21:35:15,Entertainment,Student,55,"17,431.00",0,Low,0
TX002921,C0313,66.65,2024-02-02 22:39:16,Entertainment,Basic,47,"18,779.00",0,Low,0
TX001928,C0070,66.65,2024-09-20 23:56:00,Dining,Basic,30,"41,520.00",0,Low,0
TX006851,C0378,66.64,2024-08-13 09:51:04,Online Shopping,Basic,40,"27,468.00",0,Low,0
TX007329,C0453,66.63,2024-12-10 09:28:36,Fuel,Basic,26,"19,064.00",0,Low,0
TX005627,C0354,66.62,2024-02-12 21:22:06,Entertainment,Student,36,"8,776.00",1,Low,0
TX001627,C0175,66.59,2024-06-09 10:56:39,Dining,Premium,41,"88,592.00",0,Low,0
TX006898,C0493,66.54,2024-05-15 22:32:32,Groceries,Basic,38,"30,256.00",1,Low,0
TX007617,C0490,66.54,2024-07-26 20:57:05,Healthcare,Basic,48,"32,394.00",0,Low,0
TX001070,C0202,66.54,2024-12-29 00:56:20,Entertainment,Premium,44,"30,053.00",0,Low,1
TX002261,C0081,66.52,2024-12-12 07:41:36,Fuel,Standard,35,"48,215.00",0,Low,0
TX003584,C0328,66.49,2024-05-20 09:38:40,Online Shopping,Standard,47,"61,206.00",1,Low,0
TX001781,C0007,66.47,2024-12-23 18:12:22,Healthcare,Premium,56,"90,862.00",0,Low,0
TX006245,C0180,66.44,2024-08-24 13:12:19,Groceries,Standard,70,"47,593.00",0,Low,0
TX000020,C0051,66.42,2024-01-03 08:55:44,Dining,Standard,41,"32,117.00",0,Low,0
TX006392,C0294,66.41,2024-06-27 23:32:28,Fuel,Basic,48,"22,253.00",0,Low,0
TX006360,C0240,66.4,2024-11-24 17:02:09,Clothing,Student,48,"18,856.00",0,Low,0
TX007674,C0181,66.38,2024-10-22 15:27:59,Dining,Basic,45,"17,547.00",0,Low,0
TX004076,C0483,66.37,2024-06-07 21:54:22,Groceries,Basic,18,"25,155.00",0,Low,0
TX001708,C0356,66.36,2024-04-19 05:17:34,Groceries,Premium,25,"115,005.00",0,Low,0
TX006726,C0299,66.35,2024-04-06 18:03:05,Entertainment,Standard,47,"31,105.00",0,Low,0
TX005662,C0462,66.33,2024-03-13 13:03:44,Clothing,Premium,38,"101,754.00",0,Low,0
TX006191,C0108,66.29,2024-10-16 08:19:37,Groceries,Basic,40,"24,824.00",0,Low,0
TX005147,C0439,66.28,2024-11-01 04:53:15,Clothing,Standard,18,"57,230.00",0,Low,1
TX004669,C0275,66.25,2024-02-17 14:05:11,Groceries,Student,26,"18,035.00",0,Low,0
TX001478,C0016,66.24,2024-01-29 19:24:02,Entertainment,Standard,31,"58,287.00",0,Low,0
TX001408,C0126,66.22,2024-08-05 19:26:02,Dining,Standard,64,"46,394.00",0,Low,0
TX004122,C0299,66.2,2024-07-28 20:10:58,Groceries,Standard,47,"31,105.00",0,Low,0
TX005354,C0088,66.19,2024-04-12 13:18:50,Dining,Student,41,"14,809.00",0,Low,0
TX005761,C0295,66.15,2024-01-30 13:12:04,Online Shopping,Standard,42,"56,580.00",0,Low,0
TX006375,C0129,66.1,2024-04-01 21:50:18,Clothing,Basic,39,"43,820.00",0,Low,0
TX001303,C0008,66.1,2024-10-29 13:40:50,Groceries,Standard,47,"74,176.00",0,Low,0
TX002296,C0043,66.06,2024-09-09 21:14:13,Dining,Standard,36,"58,657.00",0,Low,0
TX005213,C0409,66.05,2024-07-21 14:34:05,Fuel,Standard,39,"63,047.00",0,Low,0
TX000143,C0050,66.04,2024-04-06 17:53:45,Entertainment,Basic,18,"21,439.00",0,Low,0
TX004782,C0367,66.03,2024-12-20 05:54:20,Fuel,Student,40,"17,155.00",0,Low,0
TX003247,C0143,66.02,2024-10-19 20:42:23,Dining,Basic,18,"31,795.00",0,Low,0
TX005584,C0209,66,2024-11-01 07:06:04,Fuel,Standard,44,"71,622.00",0,Low,0
TX005192,C0294,65.99,2024-05-26 07:09:08,Dining,Basic,48,"22,253.00",0,Low,0
TX003730,C0058,65.91,2024-10-20 00:40:28,Fuel,Student,34,"20,775.00",0,Low,1
TX003732,C0465,65.9,2024-01-17 00:08:25,Dining,Student,36,"14,938.00",0,Low,1
TX003558,C0213,65.89,2024-02-09 08:01:40,Clothing,Standard,49,"45,643.00",0,Low,0
TX005559,C0246,65.88,2024-12-01 01:50:49,Groceries,Basic,33,"41,005.00",0,Low,1
TX002510,C0414,65.85,2024-02-03 23:30:37,Clothing,Standard,53,"62,120.00",0,Low,0
TX000126,C0203,65.85,2024-04-28 07:36:25,Groceries,Basic,50,"37,330.00",0,Low,0
TX000914,C0132,65.84,2024-10-18 14:00:52,Dining,Student,38,"15,480.00",0,Low,0
TX001741,C0268,65.78,2024-02-25 06:32:16,Entertainment,Premium,20,"40,638.00",0,Low,0
TX002520,C0137,65.78,2024-09-23 18:57:49,Dining,Premium,28,"101,976.00",0,Low,0
TX000500,C0002,65.77,2024-02-16 14:01:10,Entertainment,Basic,36,"31,173.00",0,Low,0
TX002959,C0049,65.76,2024-04-21 23:46:17,Groceries,Standard,42,"82,699.00",0,Low,0
TX005602,C0095,65.76,2024-06-26 17:50:06,Clothing,Basic,33,"31,667.00",0,Low,0
TX004808,C0358,65.73,2024-11-17 05:57:19,Dining,Student,34,"16,496.00",0,Low,0
TX005339,C0021,65.7,2024-09-22 08:16:19,Groceries,Student,55,"17,431.00",0,Low,0
TX004325,C0436,65.69,2024-01-11 10:17:04,Clothing,Standard,38,"73,281.00",0,Low,0
TX000664,C0476,65.64,2024-02-13 05:38:08,Groceries,Standard,35,"80,675.00",0,Low,0
TX003912,C0103,65.63,2024-06-14 22:40:35,Fuel,Standard,33,"46,432.00",0,Low,0
TX000292,C0432,65.62,2024-10-08 11:00:15,Online Shopping,Standard,18,"52,838.00",1,Low,0
TX002804,C0382,65.56,2024-02-27 12:42:38,Clothing,Standard,30,"60,899.00",0,Low,0
TX007349,C0003,65.5,2024-04-17 15:28:15,Groceries,Standard,45,"73,097.00",0,Low,0
TX007033,C0200,65.46,2024-03-18 14:44:55,Dining,Standard,24,"53,789.00",0,Low,0
TX003927,C0040,65.46,2024-07-07 13:58:01,Entertainment,Basic,40,"25,983.00",0,Low,0
TX006122,C0450,65.43,2024-07-22 08:28:38,Clothing,Basic,25,"18,120.00",0,Low,0
TX006558,C0240,65.39,2024-04-05 00:09:17,Fuel,Student,48,"18,856.00",0,Low,1
TX006047,C0366,65.39,2024-10-25 05:15:32,Groceries,Student,33,"15,304.00",0,Low,0
TX007732,C0355,65.38,2024-01-29 07:38:50,Dining,Student,37,"16,323.00",0,Low,0
TX007548,C0314,65.36,2024-04-20 11:47:18,Fuel,Student,47,"21,998.00",0,Low,0
TX002833,C0048,65.36,2024-08-23 07:26:26,Dining,Student,50,"14,603.00",0,Low,0
TX001841,C0492,65.34,2024-04-13 20:45:36,Groceries,Student,55,"21,246.00",0,Low,0
TX001912,C0093,65.34,2024-07-28 00:51:59,Groceries,Premium,29,"83,371.00",0,Low,1
TX006763,C0343,65.33,2024-10-15 08:30:03,Fuel,Standard,40,"63,534.00",0,Low,0
TX001300,C0165,65.32,2024-10-15 22:57:31,Groceries,Standard,49,"66,575.00",0,Low,0
TX002580,C0432,65.31,2024-11-17 13:27:48,Groceries,Standard,18,"52,838.00",0,Low,0
TX000439,C0143,65.28,2024-06-15 14:36:20,Clothing,Basic,18,"31,795.00",0,Low,0
TX002347,C0328,65.23,2024-02-12 08:46:02,Entertainment,Standard,47,"61,206.00",0,Low,0
TX002292,C0452,65.22,2024-06-17 11:48:38,Groceries,Standard,49,"69,014.00",0,Low,0
TX002229,C0048,65.22,2024-07-21 11:31:20,Groceries,Student,50,"14,603.00",0,Low,0
TX004747,C0140,65.21,2024-03-09 01:00:58,Clothing,Basic,23,"42,591.00",0,Low,1
TX003909,C0378,65.19,2024-11-27 07:40:50,Groceries,Basic,40,"27,468.00",0,Low,0
TX002472,C0414,65.18,2024-05-07 23:31:34,Fuel,Standard,53,"62,120.00",0,Low,0
TX007450,C0358,65.18,2024-11-28 09:17:05,Entertainment,Student,34,"16,496.00",0,Low,0
TX001451,C0191,65.16,2024-01-16 23:44:34,Healthcare,Standard,32,"70,454.00",0,Low,0
TX004056,C0259,65.16,2024-09-14 12:07:57,Dining,Standard,43,"79,630.00",0,Low,0
TX006597,C0256,65.15,2024-05-10 03:06:58,Online Shopping,Standard,32,"22,699.00",0,Low,1
TX006077,C0365,65.13,2024-10-12 13:34:05,Groceries,Student,46,"17,233.00",0,Low,0
TX003301,C0128,65.11,2024-02-20 03:19:10,Online Shopping,Student,31,"23,569.00",0,Low,1
TX000267,C0024,65.11,2024-08-11 06:17:50,Groceries,Standard,20,"57,911.00",0,Low,0
TX001661,C0256,65.08,2024-12-18 20:10:29,Entertainment,Standard,32,"22,699.00",0,Low,0
TX004374,C0095,65.05,2024-06-03 02:49:01,Dining,Basic,33,"31,667.00",0,Low,1
TX005843,C0122,65.02,2024-03-03 16:25:01,Clothing,Basic,27,"26,128.00",0,Low,0
TX007677,C0464,65.02,2024-11-24 11:41:24,Groceries,Student,40,"15,733.00",0,Low,0
TX000319,C0475,65.01,2024-02-26 09:53:14,Dining,Premium,57,"84,811.00",0,Low,0
TX007900,C0044,65.01,2024-04-03 21:52:31,Fuel,Premium,34,"73,077.00",0,Low,0
TX004437,C0450,65,2024-12-08 03:48:26,Entertainment,Basic,25,"18,120.00",0,Low,1
TX003293,C0150,64.99,2024-01-26 23:50:59,Fuel,Student,41,"18,534.00",0,Low,0
TX001727,C0102,64.99,2024-07-29 20:04:38,Online Shopping,Basic,32,"35,126.00",0,Low,0
TX004804,C0079,64.98,2024-04-25 22:09:17,Healthcare,Standard,39,"48,307.00",0,Low,0
TX004588,C0043,64.9,2024-12-04 01:02:49,Entertainment,Standard,36,"58,657.00",0,Low,1
TX002329,C0147,64.9,2024-12-18 11:40:44,Groceries,Standard,23,"71,180.00",0,Low,0
TX003014,C0170,64.88,2024-07-18 16:07:30,Clothing,Standard,28,"38,204.00",0,Low,0
TX005436,C0183,64.86,2024-10-31 22:37:19,Groceries,Premium,25,"135,022.00",0,Low,0
TX003720,C0244,64.85,2024-09-06 03:08:59,Groceries,Premium,48,"111,035.00",0,Low,1
TX001502,C0120,64.84,2024-12-13 18:26:06,Groceries,Basic,47,"31,583.00",0,Low,0
TX000343,C0198,64.83,2024-01-09 15:18:01,Entertainment,Standard,39,"55,779.00",0,Low,0
TX006766,C0084,64.83,2024-06-18 03:36:28,Fuel,Standard,31,"66,406.00",0,Low,1
TX006856,C0313,64.8,2024-05-09 15:54:39,Dining,Basic,47,"18,779.00",0,Low,0
TX001462,C0358,64.79,2024-10-12 00:10:19,Fuel,Student,34,"16,496.00",0,Low,1
TX006048,C0120,64.79,2024-11-20 18:00:11,Groceries,Basic,47,"31,583.00",0,Low,0
TX005080,C0420,64.75,2024-02-10 23:08:45,Entertainment,Basic,38,"19,505.00",0,Low,0
TX000880,C0201,64.75,2024-06-17 07:40:23,Groceries,Basic,42,"30,629.00",0,Low,0
TX003569,C0114,64.75,2024-07-12 13:59:30,Fuel,Basic,67,"25,718.00",0,Low,0
TX004690,C0298,64.75,2024-12-26 11:49:50,Clothing,Standard,41,"59,796.00",0,Low,0
TX002398,C0084,64.74,2024-05-06 23:49:11,Entertainment,Standard,31,"66,406.00",0,Low,0
TX004769,C0007,64.73,2024-07-21 13:16:07,Online Shopping,Premium,56,"90,862.00",0,Low,0
TX000794,C0154,64.67,2024-11-11 08:52:33,Dining,Basic,40,"41,040.00",0,Low,0
TX004251,C0254,64.65,2024-01-22 21:55:07,Clothing,Standard,50,"42,295.00",0,Low,0
TX004884,C0432,64.65,2024-07-07 16:39:14,Fuel,Standard,18,"52,838.00",0,Low,0
TX001424,C0264,64.64,2024-07-21 06:22:15,Entertainment,Standard,25,"50,127.00",0,Low,0
TX001388,C0323,64.63,2024-09-11 01:35:26,Groceries,Standard,28,"42,469.00",0,Low,1
TX005416,C0312,64.62,2024-09-25 00:35:09,Groceries,Standard,51,"45,056.00",0,Low,1
TX003001,C0479,64.61,2024-11-11 09:05:03,Groceries,Student,74,"20,884.00",0,Low,0
TX006123,C0481,64.6,2024-01-15 19:43:51,Groceries,Standard,36,"44,963.00",0,Low,0
TX003925,C0439,64.56,2024-08-26 11:13:41,Dining,Standard,18,"57,230.00",0,Low,0
TX005251,C0134,64.55,2024-05-14 18:23:33,Groceries,Basic,43,"21,817.00",0,Low,0
TX003280,C0322,64.5,2024-02-02 14:15:59,Groceries,Basic,45,"32,231.00",0,Low,0
TX001144,C0075,64.48,2024-05-04 10:14:55,Dining,Basic,18,"31,024.00",0,Low,0
TX002871,C0144,64.48,2024-10-19 18:59:32,Groceries,Standard,40,"70,706.00",0,Low,0
TX002477,C0134,64.47,2024-03-16 09:59:17,Groceries,Basic,43,"21,817.00",1,Low,0
TX005619,C0247,64.46,2024-03-06 16:48:14,Online Shopping,Standard,32,"52,749.00",1,Low,0
TX005972,C0071,64.45,2024-06-21 11:27:38,Groceries,Standard,42,"44,854.00",0,Low,0
TX005504,C0034,64.45,2024-06-24 22:54:04,Entertainment,Standard,25,"54,013.00",0,Low,0
TX004930,C0350,64.43,2024-02-12 21:46:22,Groceries,Basic,35,"20,208.00",0,Low,0
TX005946,C0219,64.43,2024-12-26 02:57:06,Groceries,Basic,32,"31,203.00",0,Low,1
TX000293,C0173,64.42,2024-08-20 13:06:47,Fuel,Standard,37,"47,984.00",0,Low,0
TX005468,C0361,64.37,2024-06-28 11:28:58,Dining,Student,44,"21,690.00",0,Low,0
TX000152,C0171,64.36,2024-08-25 04:55:54,Fuel,Basic,27,"19,642.00",0,Low,1
TX007089,C0297,64.33,2024-10-17 14:21:03,Groceries,Standard,48,"45,979.00",0,Low,0
TX007608,C0325,64.3,2024-08-08 02:18:15,Entertainment,Premium,25,"54,372.00",0,Low,1
TX004493,C0124,64.29,2024-01-26 03:21:31,Groceries,Standard,21,"61,362.00",0,Low,1
TX003422,C0266,64.29,2024-02-06 10:19:33,Groceries,Basic,23,"48,327.00",0,Low,0
TX001288,C0484,64.28,2024-11-14 17:55:47,Dining,Standard,40,"82,390.00",0,Low,0
TX006289,C0106,64.22,2024-01-25 13:16:59,Clothing,Basic,42,"37,397.00",0,Low,0
TX007681,C0066,64.2,2024-03-07 22:58:20,Clothing,Basic,54,"40,633.00",0,Low,0
TX000086,C0315,64.19,2024-03-21 01:14:59,Clothing,Basic,53,"20,049.00",0,Low,1
TX007588,C0484,64.19,2024-07-29 18:58:26,Groceries,Standard,40,"82,390.00",0,Low,0
TX002994,C0220,64.17,2024-12-19 17:19:55,Entertainment,Basic,38,"32,919.00",1,Low,0
TX004253,C0017,64.16,2024-06-22 22:29:07,Fuel,Standard,25,"58,740.00",0,Low,0
TX000850,C0125,64.09,2024-10-04 04:21:35,Online Shopping,Standard,45,"62,842.00",0,Low,1
TX006934,C0062,64.08,2024-09-05 12:25:37,Groceries,Basic,35,"33,654.00",0,Low,0
TX005328,C0418,64.07,2024-06-20 03:17:26,Dining,Standard,39,"63,367.00",0,Low,1
TX003216,C0409,64.04,2024-12-18 23:08:02,Entertainment,Standard,39,"63,047.00",0,Low,0
TX000056,C0190,64.02,2024-08-10 07:59:15,Online Shopping,Student,19,"16,720.00",0,Low,0
TX002903,C0232,64.01,2024-11-02 07:35:12,Groceries,Standard,40,"43,685.00",0,Low,0
TX006937,C0017,64,2024-09-28 02:01:48,Dining,Standard,25,"58,740.00",0,Low,1
TX005166,C0151,63.97,2024-03-25 13:38:28,Entertainment,Standard,41,"64,784.00",0,Low,0
TX002907,C0048,63.96,2024-10-21 06:24:05,Fuel,Student,50,"14,603.00",0,Low,0
TX001248,C0069,63.94,2024-11-11 10:49:49,Groceries,Premium,42,"87,307.00",0,Low,0
TX003514,C0486,63.93,2024-08-26 11:32:51,Clothing,Basic,20,"26,096.00",0,Low,0
TX005018,C0348,63.88,2024-05-01 20:01:12,Entertainment,Basic,21,"21,881.00",0,Low,0
TX001764,C0283,63.82,2024-03-11 04:14:02,Entertainment,Standard,57,"40,171.00",0,Low,1
TX007783,C0210,63.81,2024-06-16 10:52:37,Dining,Standard,75,"39,401.00",0,Low,0
TX004504,C0012,63.8,2024-10-10 05:54:18,Entertainment,Standard,32,"66,193.00",0,Low,0
TX007989,C0046,63.75,2024-03-03 06:45:21,Entertainment,Premium,29,"116,173.00",0,Low,0
TX000847,C0264,63.73,2024-05-18 16:52:56,Groceries,Standard,25,"50,127.00",0,Low,0
TX007370,C0338,63.72,2024-10-15 03:17:16,Entertainment,Premium,34,"167,391.00",1,Low,1
TX000424,C0021,63.71,2024-09-11 04:03:47,Clothing,Student,55,"17,431.00",1,Low,1
TX002976,C0429,63.7,2024-09-29 01:12:27,Dining,Basic,50,"30,515.00",0,Low,1
TX004175,C0495,63.67,2024-08-13 18:54:31,Healthcare,Basic,56,"33,679.00",0,Low,0
TX006621,C0075,63.6,2024-01-10 11:25:42,Fuel,Basic,18,"31,024.00",0,Low,0
TX002344,C0371,63.58,2024-02-08 03:51:08,Fuel,Standard,38,"53,331.00",0,Low,1
TX007031,C0201,63.58,2024-11-11 02:15:34,Dining,Basic,42,"30,629.00",0,Low,1
TX006999,C0010,63.57,2024-07-08 16:16:47,Groceries,Standard,44,"55,696.00",0,Low,0
TX000805,C0201,63.56,2024-06-27 17:14:57,Online Shopping,Basic,42,"30,629.00",0,Low,0
TX004011,C0419,63.54,2024-01-16 20:31:09,Online Shopping,Standard,52,"55,155.00",0,Low,0
TX001779,C0055,63.5,2024-09-03 23:12:39,Online Shopping,Standard,50,"51,381.00",0,Low,0
TX004221,C0441,63.49,2024-03-17 20:15:52,Groceries,Basic,42,"25,092.00",0,Low,0
TX004462,C0208,63.48,2024-12-05 18:14:07,Groceries,Basic,44,"28,883.00",0,Low,0
TX002887,C0233,63.48,2024-12-27 21:48:51,Groceries,Basic,38,"29,486.00",0,Low,0
TX007075,C0380,63.46,2024-04-28 16:53:40,Clothing,Basic,28,"31,133.00",0,Low,0
TX004546,C0365,63.44,2024-10-27 15:06:44,Dining,Student,46,"17,233.00",0,Low,0
TX003829,C0481,63.34,2024-06-26 19:47:16,Entertainment,Standard,36,"44,963.00",0,Low,0
TX001563,C0354,63.32,2024-02-01 11:14:51,Clothing,Student,36,"8,776.00",0,Low,0
TX004607,C0201,63.32,2024-07-22 01:23:24,Groceries,Basic,42,"30,629.00",0,Low,1
TX005861,C0114,63.31,2024-01-16 00:29:12,Dining,Basic,67,"25,718.00",0,Low,1
TX003028,C0094,63.3,2024-09-11 11:26:35,Groceries,Student,34,"15,107.00",0,Low,0
TX002232,C0153,63.29,2024-05-09 04:17:20,Groceries,Student,29,"20,906.00",0,Low,1
TX004711,C0267,63.28,2024-01-09 07:16:24,Dining,Standard,57,"34,156.00",0,Low,0
TX005087,C0427,63.27,2024-07-01 12:28:32,Entertainment,Student,26,"14,718.00",0,Low,0
TX002523,C0385,63.26,2024-05-10 18:01:51,Fuel,Standard,28,"57,003.00",0,Low,0
TX006663,C0146,63.24,2024-02-14 00:28:24,Entertainment,Basic,47,"26,328.00",0,Low,1
TX000868,C0494,63.22,2024-05-16 19:36:28,Groceries,Basic,27,"23,972.00",0,Low,0
TX003725,C0299,63.18,2024-07-16 04:28:43,Fuel,Standard,47,"31,105.00",0,Low,1
TX000863,C0158,63.15,2024-09-10 07:27:00,Online Shopping,Standard,43,"58,910.00",0,Low,0
TX005151,C0487,63.12,2024-10-25 08:47:30,Dining,Standard,30,"87,359.00",0,Low,0
TX003661,C0072,63.07,2024-10-29 22:39:19,Entertainment,Standard,56,"82,014.00",0,Low,0
TX007108,C0178,63.05,2024-09-14 13:12:39,Groceries,Standard,55,"35,755.00",0,Low,0
TX004571,C0044,63.04,2024-05-26 13:38:27,Groceries,Premium,34,"73,077.00",0,Low,0
TX005077,C0368,63.03,2024-12-13 00:21:58,Dining,Standard,38,"41,189.00",0,Low,1
TX001093,C0400,63.02,2024-10-30 14:19:18,Dining,Standard,52,"53,516.00",0,Low,0
TX001468,C0188,63,2024-09-28 07:22:31,Dining,Standard,37,"86,151.00",0,Low,0
TX004326,C0367,62.96,2024-08-30 04:41:25,Groceries,Student,40,"17,155.00",0,Low,1
TX000034,C0220,62.96,2024-12-21 04:29:38,Entertainment,Basic,38,"32,919.00",0,Low,1
TX001832,C0331,62.94,2024-06-29 19:33:46,Groceries,Standard,37,"55,657.00",0,Low,0
TX004135,C0291,62.93,2024-12-18 14:38:44,Entertainment,Student,35,"11,070.00",0,Low,0
TX007017,C0477,62.91,2024-05-24 02:17:40,Clothing,Basic,44,"19,024.00",1,Low,1
TX005936,C0335,62.91,2024-10-21 01:41:36,Groceries,Standard,49,"46,637.00",0,Low,1
